,name,movie_acted,num_of_movie,sum_score,sum_nor_popularity,avg_score,avg_nor_popularity,nor_movie_count,scaled_avg_score
14560,Matthias Schoenaerts,"['tm199700', 'tm285295', 'tm418870', 'tm849003', 'tm428557']",5,33.35,3.16,6.67,0.6319999999999999,0.5,0.67
14561,Nicholas Woodeson,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14562,Amber Heard,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14563,Adrian Schiller,"['tm199700', 'tm136061']",2,14.45,1.36,7.225,0.6799999999999999,0.22,0.72
14564,Henry Pettigrew,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14565,Miltos Yerolemou,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14566,Jake Graf,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14567,Tusse Silberg,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14568,Claus Bue,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14569,Peter Krag,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14570,Angela Curran,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14571,Pixie,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14572,Paul Bigley,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14573,Nancy Crane,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14574,Clare Fettarappa,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14575,Victoria Emslie,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14576,Raphael Acloque,"['tm199700', 'tm1120543']",2,12.1,1.42,6.05,0.71,0.22,0.6
14577,Cosima Shaw,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14578,Rebecca Root,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14579,Issy van Randwyck,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14580,Aisha Fabienne Ross,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14581,Holly Weston,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14582,Eleanor Hafner,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14583,Maya Lindh,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14584,Rebecca Clay,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14585,Philip Arditti,['tm199700'],1,7.35,0.72,7.35,0.72,0.0,0.74
14586,Narges Rashidi,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14587,Avin Manshadi,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14588,Hamid Djavadan,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14589,Bijan Daneshmand,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14590,Behi Djanati Atai,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14591,Aram Ghasemy,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14592,Soussan Farrokhnia,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14593,Arash Marandi,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14594,Sajjad Delafrooz,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14595,Houshang Ranjbar,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14596,Amir Ranjbar,['tm233214'],1,6.65,0.61,6.65,0.61,0.0,0.66
14597,Mae Whitman,"['tm136483', 'tm266714', 'tm368241']",3,18.0,1.92,6.0,0.64,0.34,0.6
14598,Robbie Amell,"['tm136483', 'tm244403', 'tm280828', 'tm366567', 'tm1121246', 'tm922788', 'tm893816']",7,43.45,4.66,6.207142857142856,0.6657142857142857,0.6,0.62
14599,Bella Thorne,"['tm136483', 'tm139194', 'tm233157', 'tm280828', 'tm244368', 'tm922788']",6,35.35,3.89,5.891666666666667,0.6483333333333333,0.56,0.59
14600,Skyler Samuels,['tm136483'],1,6.6,0.7,6.6,0.7,0.0,0.66
14601,Bianca A. Santos,"['tm136483', 'tm347850']",2,10.4,1.24,5.2,0.62,0.22,0.52
14602,Romany Malco,"['tm136483', 'tm838705']",2,11.85,1.22,5.925,0.61,0.22,0.59
14603,Chris Wylde,"['tm136483', 'tm280828', 'tm366567', 'tm922788', 'tm1150256']",5,30.700000000000003,3.39,6.140000000000001,0.6779999999999999,0.5,0.61
14604,Seth Meriwether,"['tm136483', 'tm889629']",2,12.6,1.22,6.3,0.61,0.22,0.63
14605,Rebecca Weil,['tm136483'],1,6.6,0.7,6.6,0.7,0.0,0.66
14606,Brian Dewar McNamara,['tm136483'],1,6.6,0.7,6.6,0.7,0.0,0.66
14607,Benjamin Davis,['tm136483'],1,6.6,0.7,6.6,0.7,0.0,0.66
14608,Lai-Ling Bernstein,['tm136483'],1,6.6,0.7,6.6,0.7,0.0,0.66
14609,Erick Chavarria,"['tm136483', 'tm233317']",2,12.75,1.27,6.375,0.635,0.22,0.64
14610,Demetrius Bridges,['tm136483'],1,6.6,0.7,6.6,0.7,0.0,0.66
14611,Shelley Hennig,"['tm134791', 'tm366567']",2,12.0,1.34,6.0,0.6699999999999999,0.22,0.6
14612,Heather Sossaman,['tm134791'],1,5.5,0.69,5.5,0.69,0.0,0.55
14613,Renee Olstead,['tm134791'],1,5.5,0.69,5.5,0.69,0.0,0.55
14614,Matthew Bohrer,['tm134791'],1,5.5,0.69,5.5,0.69,0.0,0.55
14615,Moses Storm,"['tm134791', 'tm420989', 'tm459789']",3,16.700000000000003,1.88,5.566666666666667,0.6266666666666666,0.34,0.56
14616,Will Peltz,"['tm134791', 'tm420797', 'tm139564']",3,17.35,1.87,5.783333333333334,0.6233333333333334,0.34,0.58
14617,Jacob Wysocki,"['tm134791', 'tm315424']",2,11.3,1.21,5.65,0.605,0.22,0.57
14618,Courtney Halverson,['tm134791'],1,5.5,0.69,5.5,0.69,0.0,0.55
14619,Mickey River,['tm134791'],1,5.5,0.69,5.5,0.69,0.0,0.55
14620,Cal Barnes,['tm134791'],1,5.5,0.69,5.5,0.69,0.0,0.55
14621,Christa Hartsock,['tm134791'],1,5.5,0.69,5.5,0.69,0.0,0.55
14622,Connor Jessup,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14623,Aaron Abrams,"['tm221740', 'tm357820', 'tm1121246', 'tm459789']",4,22.6,2.47,5.65,0.6174999999999999,0.43,0.57
14624,Joanne Kelly,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14625,Aliocha Schneider,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14626,Sofia Banzhaf,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14627,Jack Fulton,"['tm221740', 'tm447159']",2,13.5,1.1,6.75,0.55,0.22,0.68
14628,Mary Walsh,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14629,Jinji Dawson,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14630,Meghan Cullen,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14631,Brad Nippard,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14632,Megan Kennedy,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14633,Sean Panting,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14634,Megan Rose Jones,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14635,Timothy Myles,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14636,Wangeci Warui,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14637,Jonathan Watton,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14638,Emma McIsaac,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14639,Teigan Follett,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14640,Paula Morgan,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14641,Ross Moore,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14642,Kimberley Drake,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14643,James Hawksley,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14644,Marthe Bernard,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14645,Renee Dumaresque,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14646,Leah McPherson,['tm221740'],1,7.05,0.57,7.05,0.57,0.0,0.7
14647,Ben Kingsley,"['tm140843', 'tm233294', 'tm324155', 'tm285649', 'tm414341']",5,31.25,3.23,6.25,0.646,0.5,0.62
14648,Natalie Martinez,"['tm140843', 'tm205870']",2,12.75,1.31,6.375,0.655,0.22,0.64
14649,Michelle Dockery,"['tm140843', 'tm441050']",2,14.2,1.48,7.1,0.74,0.22,0.71
14650,Melora Hardin,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14651,Sam Page,"['tm140843', 'tm1141594']",2,10.95,1.4,5.475,0.7,0.22,0.55
14652,Derek Luke,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14653,Mariana Paola Vicente,"['tm140843', 'tm422491']",2,11.35,1.24,5.675000000000001,0.62,0.22,0.57
14654,Jaynee-Lynne Kinchen,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14655,Brendan McCarthy,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14656,Sandra Ellis Lafferty,"['tm140843', 'tm240076', 'tm846964']",3,19.1,1.86,6.366666666666667,0.62,0.34,0.64
14657,Emily Tremaine,"['tm140843', 'tm571805', 'tm1021871']",3,19.3,1.89,6.433333333333334,0.63,0.34,0.64
14658,Griff Furst,"['tm140843', 'tm155102']",2,11.75,1.2799999999999998,5.875,0.6399999999999999,0.22,0.59
14659,Cedric Palmisano,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14660,Teri Wyble,"['tm140843', 'tm208622']",2,12.55,1.38,6.275,0.69,0.22,0.63
14661,Gary Weeks,"['tm140843', 'tm417416']",2,14.2,1.44,7.1,0.72,0.22,0.71
14662,Kristin Erickson,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14663,Dakota Buchanan,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14664,Robert Harvey,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14665,Jesica Ahlberg,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14666,Dacia Fernandez,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14667,Hannah Jelinovic,"['tm140843', 'tm280060']",2,12.4,1.24,6.2,0.62,0.22,0.62
14668,Ashley Laliberty,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14669,Anna Dudnik,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14670,Big Freedia,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14671,Antionique Price,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14672,Stephanie Bertrand,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14673,Shelby Skipper,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14674,Alvin Santana,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14675,Rashod Singleton,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14676,Keiton Crump,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14677,Clay Chamberlin,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14678,Kate Ransome Wilcox,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14679,Julian Niccolini,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14680,Mariah Quintana,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14681,Lola Phillips,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14682,Anne Speed,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14683,Katherine Grace Yeaton,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14684,Christopher Heskey,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14685,Dylan Lowe,['tm140843'],1,6.45,0.7,6.45,0.7,0.0,0.64
14686,Craig Roberts,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14687,Selena Gomez,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14688,Megan Ferguson,"['tm219248', 'tm313748']",2,12.55,1.2000000000000002,6.275,0.6000000000000001,0.22,0.63
14689,Frederick Weller,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14690,Julia Denton,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14691,Alex Huff,"['tm219248', 'tm824160']",2,14.3,1.4,7.15,0.7,0.22,0.72
14692,Samantha Huskey,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14693,Bill Murphey,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14694,Alan Boell,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14695,Robert Walker Branchaud,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14696,Eric Singer,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14697,Donna Biscoe,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14698,Matt Mercurio,"['tm219248', 'tm316414']",2,12.85,1.27,6.425,0.635,0.22,0.64
14699,Walter Hendrix III,['tm219248'],1,7.3,0.66,7.3,0.66,0.0,0.73
14700,Max Greenfield,"['tm196125', 'tm363248']",2,13.1,1.22,6.55,0.61,0.22,0.66
14701,Beth Behrs,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14702,Natasha Lyonne,"['tm196125', 'tm363248', 'tm330869', 'tm285340', 'tm313748', 'tm855483', 'tm843768']",7,42.4,3.93,6.057142857142857,0.5614285714285714,0.6,0.61
14703,Wendi McLendon-Covey,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14704,Rich Sommer,"['tm196125', 'tm363248', 'tm285340']",3,18.1,1.76,6.033333333333334,0.5866666666666667,0.34,0.6
14705,Peter Gallagher,"['tm196125', 'tm281935', 'tm426428']",3,18.65,2.04,6.216666666666666,0.68,0.34,0.62
14706,Tyne Daly,"['tm196125', 'tm425889']",2,13.7,1.35,6.85,0.675,0.22,0.68
14707,Kyle Mooney,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14708,Rebecca Wisocky,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14709,Amy Okuda,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14710,Nnamdi Asomugha,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14711,Anna Akana,"['tm196125', 'tm244368', 'tm429208', 'tm120072']",4,24.4,2.47,6.1,0.6175,0.43,0.61
14712,Emilie Germain,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14713,Jack Antonoff,"['tm196125', 'tm845415', 'tm983723']",3,21.7,1.76,7.233333333333333,0.5866666666666667,0.34,0.72
14714,Sofia Hasmik,"['tm196125', 'tm443179']",2,13.6,1.3199999999999998,6.8,0.6599999999999999,0.22,0.68
14715,Rayman Jilani,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14716,Catherine Kresge,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14717,A.J. Ackleson,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14718,Lee Chen,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14719,Kale Clauson,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14720,Kate Comer,"['tm196125', 'tm458553']",2,11.95,1.22,5.975,0.61,0.22,0.6
14721,Bren Coombs,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14722,Sharon Fredrickson,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14723,Tatiana Golykh,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14724,Nick Hentsch,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14725,Abraham Lim,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14726,Edmund Lupinski,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14727,Norma Michaels,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14728,Renna Nightingale,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14729,Eric Pumphrey,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14730,Brenna Rhea,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14731,Roz Ryan,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14732,Guilherme Scarabelot,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14733,Shondale Seymour,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14734,Leilani Smith,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14735,Michael Terra,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14736,Susan Ziegler,['tm196125'],1,6.5,0.62,6.5,0.62,0.0,0.65
14737,Emily Mortimer,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14738,Max Martini,"['tm204035', 'tm355783']",2,12.25,1.35,6.125,0.675,0.22,0.61
14739,Bruce Greenwood,"['tm204035', 'tm266666', 'tm346943']",3,19.6,1.95,6.533333333333334,0.65,0.34,0.65
14740,Jimmy Akingbola,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14741,Clayne Crawford,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14742,Ursula Parker,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14743,Louis Ozawa,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14744,Miklós Bányai,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14745,James D. Dever,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14746,Royce Pierreson,"['tm204035', 'tm1147172']",2,13.0,0.98,6.5,0.49,0.22,0.65
14747,Declan Hannigan,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14748,Narantsogt Tsogtsaikhan,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14749,Tsogbaatar Batzorig,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14750,Peter Schueller,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14751,Peter J. Chaffey,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14752,Filip Watermann,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14753,Michael Bodie,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14754,Aaron Șerban,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14755,András Ábel,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14756,Zoltan Lörincz,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14757,Zoltán Téglás,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14758,Zoli Teglas,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14759,Tsogtsaikan Narantsogt,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14760,Thomas Kelly,['tm204035'],1,6.35,0.68,6.35,0.68,0.0,0.64
14761,Jesse Plemons,"['tm233521', 'tm366889', 'tm233362', 'tm369594', 'tm244149', 'tm827648', 'tm841239', 'tm674063', 'tm1083293', 'tm1164320']",10,67.55,6.360000000000001,6.755,0.6360000000000001,0.72,0.68
14762,Maude Apatow,"['tm233521', 'tm358813']",2,12.85,1.03,6.425,0.515,0.22,0.64
14763,Madisen Beaty,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14764,John Early,"['tm233521', 'tm290831']",2,12.15,1.1,6.074999999999999,0.55,0.22,0.61
14765,Zach Woods,"['tm233521', 'tm243121']",2,12.2,1.11,6.1,0.555,0.22,0.61
14766,Josie Totah,"['tm233521', 'tm313748', 'tm1018427']",3,18.9,1.73,6.3,0.5766666666666667,0.34,0.63
14767,June Squibb,"['tm233521', 'tm847998']",2,12.2,1.21,6.1,0.605,0.22,0.61
14768,Paul Dooley,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14769,Paula Pell,"['tm233521', 'tm458553']",2,12.05,1.15,6.025,0.575,0.22,0.6
14770,Kerri Kenney,"['tm233521', 'tm363248']",2,13.2,1.15,6.6,0.575,0.22,0.66
14771,Colton Dunn,"['tm233521', 'tm324870', 'tm348010', 'tm279017']",4,23.05,2.09,5.762499999999999,0.5225,0.43,0.58
14772,Nicole Byer,"['tm233521', 'tm279017', 'tm314863', 'tm1130264']",4,26.65,2.14,6.6625,0.535,0.43,0.67
14773,Lennon Parham,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14774,D'Arcy Carden,"['tm233521', 'tm120072']",2,12.55,1.17,6.275,0.585,0.22,0.63
14775,Lynne Marie Stewart,"['tm233521', 'tm233317']",2,12.75,1.12,6.375,0.56,0.22,0.64
14776,Deb Hiett,"['tm233521', 'tm349800']",2,12.35,1.14,6.175,0.5700000000000001,0.22,0.62
14777,Kyle Lane,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14778,Kevin Dorff,"['tm233521', 'tm1018427']",2,13.65,1.19,6.825,0.595,0.22,0.68
14779,Sophi Bairley,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14780,Hilary Ward,"['tm233521', 'tm1159300']",2,12.1,1.16,6.05,0.5800000000000001,0.22,0.6
14781,Fran Gillespie,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14782,Drew Tarver,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14783,Brandon Scott Jones,"['tm233521', 'tm1165462']",2,12.3,1.3,6.15,0.65,0.22,0.62
14784,Alison Rich,"['tm233521', 'tm370144']",2,14.4,1.27,7.199999999999999,0.635,0.22,0.72
14785,John Hartman,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14786,Shirlynne Isham,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14787,Lateefah Holder,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14788,Marla Garlin,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14789,Kanoa Goo,"['tm233521', 'tm332071']",2,12.1,1.21,6.05,0.605,0.22,0.6
14790,Richard Jin Namkung,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14791,Brandon Higa,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14792,Nik Dodani,"['tm233521', 'tm409618']",2,13.05,1.17,6.525,0.585,0.22,0.65
14793,Yumi Iwama,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14794,Devon Libran,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14795,Waymond Lee,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14796,Stephanie Langnas,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14797,Aaron David,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14798,Evan Pinsonnault,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14799,Adrian Lorenzo Puente,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14800,Ren Wilson,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14801,Heidi Appe,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14802,Carolyn Wilson,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14803,Suzanne Mayes,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14804,Mary Sohn,"['tm233521', 'tm548602']",2,12.65,1.17,6.324999999999999,0.585,0.22,0.63
14805,Isaac Alisma,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14806,Carmen Lezeth Suarez,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14807,Chinedu Oji,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14808,Reggie Ridgway,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14809,Kye Haymon,['tm233521'],1,6.6,0.55,6.6,0.55,0.0,0.66
14810,Carter Jenkins,"['tm206512', 'tm1003630']",2,11.9,1.37,5.95,0.685,0.22,0.6
14811,Cesar Garcia,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14812,Mercy Malick,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14813,Lisa Pelikan,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14814,Sara Sanderson,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14815,Michael Nardelli,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14816,Lawrence Kao,"['tm206512', 'tm1159163']",2,10.9,1.33,5.45,0.665,0.22,0.55
14817,Fay DeWitt,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14818,Kurt Long,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14819,Kevin Sheridan,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14820,Matt Corboy,"['tm206512', 'tm324870']",2,11.35,1.21,5.675,0.605,0.22,0.57
14821,Kaiwi Lyman,"['tm206512', 'tm318206']",2,12.85,1.38,6.425,0.69,0.22,0.64
14822,Jordi Vilasuso,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14823,Marisol Ramirez,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14824,Allegra Masters,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14825,Aimee McKay,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14826,Ashley Key,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14827,Autumn Federici,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14828,Bill Lewis,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14829,Brent Stiefel,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14830,Cameron Cruz,"['tm206512', 'tm266714']",2,12.05,1.33,6.025,0.665,0.22,0.6
14831,Coley Speaks,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14832,Daniel Lench,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14833,Daniel Yelsky,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14834,Gloria Sandoval,"['tm206512', 'tm827648']",2,13.1,1.4,6.55,0.7,0.22,0.66
14835,Han Nah Kim,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14836,Jacquelyn Houston,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14837,Jamie Lee Redmon,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14838,Leandra Terrazzano,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14839,Rivka Rivera,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14840,Rory Uphold,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14841,Vee Kumari,['tm206512'],1,6.0,0.65,6.0,0.65,0.0,0.6
14842,Kevin Conroy,['tm239743'],1,6.5,0.68,6.5,0.68,0.0,0.65
14843,Mark Hamill,['tm239743'],1,6.5,0.68,6.5,0.68,0.0,0.65
