,name,movie_directed,num_of_movie,sum_score,sum_nor_popularity,avg_score,avg_nor_popularity,nor_movie_count,scaled_avg_score
1698,Tom Donahue,"['tm444247', 'tm832684']",2,13.75,8.399999999999999,6.875,4.199999999999999,1.7243743076436346,0.69
1699,Chiwetel Ejiofor,['tm449195'],1,7.75,6.7,7.75,6.7,0.0,0.78
1700,Dimitri Logothetis,['tm925486'],1,3.95,6.6000000000000005,3.95,6.6000000000000005,0.0,0.4
1701,Jenny Popplewell,['tm934040'],1,7.25,6.2,7.25,6.2,0.0,0.73
1702,Mati Diop,['tm469193'],1,6.7,5.699999999999999,6.7,5.699999999999999,0.0,0.67
1703,Daria Kasperek,['tm420455'],1,5.6,6.4,5.6,6.4,0.0,0.56
1704,Peter Facinelli,['tm925584'],1,5.85,5.9,5.85,5.9,0.0,0.58
1705,Lance Hool,['tm914535'],1,6.95,5.5,6.95,5.5,0.0,0.7
1706,Richard Phelan,['tm348403'],1,6.85,6.1,6.85,6.1,0.0,0.68
1707,Will Becher,['tm348403'],1,6.85,6.1,6.85,6.1,0.0,0.68
1708,Peter Galison,['tm878842'],1,6.699999999999999,5.0,6.699999999999999,5.0,0.0,0.67
1709,Olivier Assayas,['tm316311'],1,6.0,5.8,6.0,5.8,0.0,0.6
1710,Sergio Pablos,['tm375883'],1,8.2,7.0,8.2,7.0,0.0,0.82
1711,Robert Rodriguez,['tm974366'],1,5.45,6.6000000000000005,5.45,6.6000000000000005,0.0,0.55
1712,Brett Haley,"['tm443179', 'tm918853']",2,13.75,12.3,6.875,6.15,1.7243743076436346,0.69
1713,Taylor Morden,['tm498034'],1,6.65,5.5,6.65,5.5,0.0,0.66
1714,Karim Amer,['tm446609'],1,7.0,6.2,7.0,6.2,0.0,0.7
1715,Park Hoon-jung,['tm810547'],1,6.800000000000001,6.3,6.800000000000001,6.3,0.0,0.68
1716,Chaitanya Tamhane,['tm919864'],1,6.949999999999999,4.8,6.949999999999999,4.8,0.0,0.7
1717,Joe Mantello,['tm827508'],1,6.8,6.0,6.8,6.0,0.0,0.68
1718,Lana Wilson,['tm845415'],1,7.65,6.2,7.65,6.2,0.0,0.77
1719,Radha Blank,['tm822246'],1,7.050000000000001,5.5,7.050000000000001,5.5,0.0,0.7
1720,Helena Coan,['tm948128'],1,7.1,5.0,7.1,5.0,0.0,0.71
1721,Nick Rowland,['tm828069'],1,6.6,5.300000000000001,6.6,5.300000000000001,0.0,0.66
1722,Travis Stevens,['tm458467'],1,5.0,5.699999999999999,5.0,5.699999999999999,0.0,0.5
1723,Chanya Button,['tm426638'],1,6.300000000000001,5.300000000000001,6.300000000000001,5.300000000000001,0.0,0.63
1724,Todd Grimes,['tm852996'],1,7.2,3.6,7.2,3.6,0.0,0.72
1725,Chris Nelson,['tm464557'],1,6.15,7.0,6.15,7.0,0.0,0.62
1726,Dean Craig,['tm554944'],1,5.6,6.0,5.6,6.0,0.0,0.56
1727,Sam Feder,['tm845437'],1,8.2,5.6000000000000005,8.2,5.6000000000000005,0.0,0.82
1728,Don Argott,['tm463385'],1,6.35,4.9,6.35,4.9,0.0,0.64
1729,Sheena M. Joyce,['tm463385'],1,6.35,4.9,6.35,4.9,0.0,0.64
1730,Patrice Laliberté,['tm856375'],1,6.1,5.5,6.1,5.5,0.0,0.61
1731,Callie Khouri,['tm822907'],1,6.699999999999999,4.6000000000000005,6.699999999999999,4.6000000000000005,0.0,0.67
1732,Trish Sie,['tm918706'],1,6.05,5.699999999999999,6.05,5.699999999999999,0.0,0.6
1733,Morgan Ingari,['tm910040'],1,4.6,4.5,4.6,4.5,0.0,0.46
1734,Santha Kumar,['tm831061'],1,7.35,4.4,7.35,4.4,0.0,0.74
1735,Mike Binder,"['tm827216', 'tm1228854', 'tm1219831']",3,21.25,15.1,7.083333333333333,5.033333333333333,2.9478373494331396,0.71
1736,Jonathan Augustin,['tm475252'],1,6.949999999999999,4.4,6.949999999999999,4.4,0.0,0.7
1737,Barry Avrich,"['tm887450', 'tm823488']",2,14.0,9.4,7.0,4.7,1.7243743076436346,0.7
1738,Just Philippot,['tm898474'],1,5.55,5.6000000000000005,5.55,5.6000000000000005,0.0,0.56
1739,Junichi Sato,['tm852097'],1,7.35,6.4,7.35,6.4,0.0,0.74
1740,Tomotaka Shibayama,['tm852097'],1,7.35,6.4,7.35,6.4,0.0,0.74
1741,Marco Pontecorvo,['tm471878'],1,6.85,5.2,6.85,5.2,0.0,0.68
1742,Ed Perkins,['tm828317'],1,7.55,5.699999999999999,7.55,5.699999999999999,0.0,0.76
1743,Ricky Staub,['tm918734'],1,6.25,5.6000000000000005,6.25,5.6000000000000005,0.0,0.62
1744,María Ripoll,['tm818502'],1,7.35,5.699999999999999,7.35,5.699999999999999,0.0,0.74
1745,Prentice Penny,['tm490222'],1,6.25,5.5,6.25,5.5,0.0,0.62
1746,William Bindley,['tm467579'],1,6.0,5.5,6.0,5.5,0.0,0.6
1747,Zara Hayes,['tm452826'],1,6.3,5.6000000000000005,6.3,5.6000000000000005,0.0,0.63
1748,Bartosz M. Kowalski,"['tm858954', 'tm1102868']",2,8.95,12.9,4.475,6.45,1.7243743076436346,0.45
1749,Jerry Rothwell,['tm845549'],1,7.35,4.3,7.35,4.3,0.0,0.74
1750,Taichi Ishidate,['tm432022'],1,8.4,5.8,8.4,5.8,0.0,0.84
1751,Yuval Adler,['tm452851'],1,5.7,5.8,5.7,5.8,0.0,0.57
1752,Stefon Bristol,['tm465724'],1,5.4,5.6000000000000005,5.4,5.6000000000000005,0.0,0.54
1753,Vicky Jewson,['tm451512'],1,5.75,6.3,5.75,6.3,0.0,0.58
1754,Almudena Carracedo,['tm369389'],1,8.1,5.1,8.1,5.1,0.0,0.81
1755,Robert Bahar,['tm369389'],1,8.1,5.1,8.1,5.1,0.0,0.81
1756,Maïmouna Doucouré,['tm933375'],1,4.35,6.2,4.35,6.2,0.0,0.44
1757,Rebecca Zlotowski,['tm471922'],1,5.6,5.6000000000000005,5.6,5.6000000000000005,0.0,0.56
1758,Nzingha Stewart,['tm827501'],1,5.800000000000001,6.4,5.800000000000001,6.4,0.0,0.58
1759,Jarand Herdal,['tm936236'],1,5.35,6.2,5.35,6.2,0.0,0.54
1760,Luke Snellin,['tm120072'],1,5.949999999999999,6.2,5.949999999999999,6.2,0.0,0.6
1761,Cooper Karl,['tm676311'],1,6.25,5.6000000000000005,6.25,5.6000000000000005,0.0,0.62
1762,Sam Dunn,['tm493175'],1,7.5,4.699999999999999,7.5,4.699999999999999,0.0,0.75
1763,Thiagarajan Kumararaja,['tm283581'],1,8.1,5.699999999999999,8.1,5.699999999999999,0.0,0.81
1764,Nora Fingscheidt,"['tm447439', 'tm1092864']",2,15.05,13.2,7.525,6.6,1.7243743076436346,0.75
1765,Gillian Robespierre,['tm835486'],1,5.85,4.5,5.85,4.5,0.0,0.58
1766,Matt Aselton,['tm511940'],1,5.7,5.8,5.7,5.8,0.0,0.57
1767,Fernando Frias,['tm837756'],1,7.5,5.9,7.5,5.9,0.0,0.75
1768,Ayumu Watanabe,['tm460829'],1,6.85,5.5,6.85,5.5,0.0,0.68
1769,Ivan Silvestrini,['tm853396'],1,6.8,5.699999999999999,6.8,5.699999999999999,0.0,0.68
1770,Michael Fimognari,"['tm459512', 'tm860261']",2,13.45,13.6,6.725,6.800000000000001,1.7243743076436346,0.67
1771,Łukasz Kośmicki,['tm461366'],1,6.2,5.699999999999999,6.2,5.699999999999999,0.0,0.62
1772,Jamie Babbit,['tm855600'],1,5.15,5.2,5.15,5.2,0.0,0.52
1773,Wash Westmoreland,['tm503508'],1,5.9,5.9,5.9,5.9,0.0,0.59
1774,Michael Winterbottom,['tm425698'],1,5.75,5.4,5.75,5.4,0.0,0.58
1775,Stanley Nelson,"['tm446625', 'tm983466']",2,14.05,10.2,7.025,5.1,1.7243743076436346,0.7
1776,Ángel Gómez Hernández,['tm918701'],1,6.4,5.699999999999999,6.4,5.699999999999999,0.0,0.64
1777,Takeru Nakajima,['tm850723'],1,6.5,6.4,6.5,6.4,0.0,0.65
1778,Yoshiyuki Okada,['tm850723'],1,6.5,6.4,6.5,6.4,0.0,0.65
1779,Donick Cary,['tm855483'],1,6.85,5.699999999999999,6.85,5.699999999999999,0.0,0.68
1780,Mike Diva,['tm475836'],1,6.15,5.0,6.15,5.0,0.0,0.62
1781,Jake Wyatt,['tm524282'],1,7.5,5.5,7.5,5.5,0.0,0.75
1782,Jenny Goldberg,['tm524282'],1,7.5,5.5,7.5,5.5,0.0,0.75
1783,Akhil Paul,['tm857051'],1,6.699999999999999,5.2,6.699999999999999,5.2,0.0,0.67
1784,Anas Khan,['tm857051'],1,6.699999999999999,5.2,6.699999999999999,5.2,0.0,0.67
1785,Kan Eguchi,"['tm451548', 'tm974195']",2,13.35,9.4,6.675,4.7,1.7243743076436346,0.67
1786,Bruce Leddy,['tm469008'],1,4.8,5.2,4.8,5.2,0.0,0.48
1787,Haruka Fujita,['tm816038'],1,7.8,5.699999999999999,7.8,5.699999999999999,0.0,0.78
1788,Cédric Jimenez,['tm812916'],1,7.2,6.6000000000000005,7.2,6.6000000000000005,0.0,0.72
1789,Shalini Kantayya,['tm845535'],1,7.0,4.8,7.0,4.8,0.0,0.7
1790,Lone Scherfig,['tm447159'],1,6.45,5.300000000000001,6.45,5.300000000000001,0.0,0.64
1791,Unjoo Moon,['tm938793'],1,6.7,5.300000000000001,6.7,5.300000000000001,0.0,0.67
1792,Jeremy Degruson,['tm897732'],1,6.449999999999999,5.300000000000001,6.449999999999999,5.300000000000001,0.0,0.64
1793,Ben Stassen,"['tm897732', 'tm1094217']",2,13.3,11.900000000000002,6.65,5.950000000000001,1.7243743076436346,0.66
1794,Darren Lynn Bousman,['tm924991'],1,4.7,6.1,4.7,6.1,0.0,0.47
1795,Billy Corben,['tm430171'],1,6.65,4.8,6.65,4.8,0.0,0.66
1796,Alan Yang,['tm848996'],1,6.75,5.2,6.75,5.2,0.0,0.68
1797,Tyler Perry,"['tm846964', 'tm1158704']",2,12.6,12.2,6.3,6.1,1.7243743076436346,0.63
1798,Eric Bress,['tm902330'],1,5.75,6.2,5.75,6.2,0.0,0.58
1799,Archie Borders,['tm450478'],1,5.65,4.5,5.65,4.5,0.0,0.57
1800,Michelle Johnston,['tm826563'],1,5.85,5.5,5.85,5.5,0.0,0.58
1801,Nicol Paone,['tm500565'],1,4.5,5.1,4.5,5.1,0.0,0.45
1802,Al Campbell,['tm981451'],1,6.699999999999999,6.3,6.699999999999999,6.3,0.0,0.67
1803,Alice Mathias,['tm981451'],1,6.699999999999999,6.3,6.699999999999999,6.3,0.0,0.67
1804,Isabel Sandoval,['tm822832'],1,6.3,4.2,6.3,4.2,0.0,0.63
1805,Anubhav Sinha,"['tm678851', 'tm1117040']",2,14.1,12.0,7.05,6.0,1.7243743076436346,0.7
1806,Edoardo Ponti,['tm935895'],1,6.75,6.0,6.75,6.0,0.0,0.68
1807,Jan Komasa,['tm855535'],1,6.7,5.300000000000001,6.7,5.300000000000001,0.0,0.67
1808,LP,['tm893816'],1,5.65,5.699999999999999,5.65,5.699999999999999,0.0,0.57
1809,Yu Yang,['tm371882'],1,7.65,5.0,7.65,5.0,0.0,0.77
1810,Nadia Hallgren,"['tm890674', 'tm472961', 'tm1201457']",3,20.4,14.6,6.8,4.866666666666667,2.9478373494331396,0.68
1811,Rik Reinholdtsen,['tm447520'],1,6.7,4.5,6.7,4.5,0.0,0.67
1812,Mehmet Ada Öztekin,"['tm812998', 'tm1204317', 'tm958688']",3,21.9,18.0,7.3,6.0,2.9478373494331396,0.73
1813,Àlex Pastor,['tm857430'],1,6.35,5.9,6.35,5.9,0.0,0.64
1814,David Pastor,['tm857430'],1,6.35,5.9,6.35,5.9,0.0,0.64
1815,Nicholaus Goossen,['tm834664'],1,6.35,4.699999999999999,6.35,4.699999999999999,0.0,0.64
1816,Shonali Bose,['tm493511'],1,7.65,5.5,7.65,5.5,0.0,0.77
1817,Luis Alfaro,['tm883441'],1,7.45,5.9,7.45,5.9,0.0,0.75
1818,Pablo Lejarreta,['tm883441'],1,7.45,5.9,7.45,5.9,0.0,0.75
1819,Kyohei Ishiguro,"['tm847430', 'tm1102151']",2,12.8,10.8,6.4,5.4,1.7243743076436346,0.64
1820,Felix Binder,['tm922532'],1,5.550000000000001,5.6000000000000005,5.550000000000001,5.6000000000000005,0.0,0.56
1821,Yoon Sung-hyun,['tm453850'],1,6.75,5.6000000000000005,6.75,5.6000000000000005,0.0,0.68
1822,Mike Doyle,['tm472195'],1,6.050000000000001,4.6000000000000005,6.050000000000001,4.6000000000000005,0.0,0.61
1823,Lior Geller,['tm455059'],1,6.050000000000001,5.6000000000000005,6.050000000000001,5.6000000000000005,0.0,0.61
1824,Olivier Megaton,['tm888080'],1,5.2,5.699999999999999,5.2,5.699999999999999,0.0,0.52
1825,Sue Kim,['tm917036'],1,7.3,5.0,7.3,5.0,0.0,0.73
1826,Adam Bolt,['tm458127'],1,7.45,4.6000000000000005,7.45,4.6000000000000005,0.0,0.75
1827,Rachel Mason,['tm470560'],1,7.0,5.300000000000001,7.0,5.300000000000001,0.0,0.7
1828,Michael Scott,['tm883189'],1,5.85,6.0,5.85,6.0,0.0,0.58
1829,Jose Mari Goenaga,['tm1127695'],1,7.1,5.6000000000000005,7.1,5.6000000000000005,0.0,0.71
1830,Sandra Restrepo,['tm469400'],1,7.4,4.8,7.4,4.8,0.0,0.74
1831,Kuang-Hui Liu,['tm670553'],1,7.699999999999999,5.5,7.699999999999999,5.5,0.0,0.77
1832,David Pablos,['tm942240'],1,7.35,5.4,7.35,5.4,0.0,0.74
1833,Gianluca Leuzzi,['tm839411'],1,4.9,4.4,4.9,4.4,0.0,0.49
1834,M.J. Bassett,['tm823355'],1,6.1,5.6000000000000005,6.1,5.6000000000000005,0.0,0.61
1835,Peter Sullivan,"['tm814671', 'tm898759']",2,10.75,11.7,5.375,5.85,1.7243743076436346,0.54
1836,Serge Ou,['tm472411'],1,6.8,4.8,6.8,4.8,0.0,0.68
1837,Kenny Leon,['tm826368'],1,5.949999999999999,5.5,5.949999999999999,5.5,0.0,0.6
1838,Eva Orner,['tm824559'],1,6.550000000000001,5.6000000000000005,6.550000000000001,5.6000000000000005,0.0,0.66
1839,Aaron Lieber,['tm376739'],1,7.65,4.1,7.65,4.1,0.0,0.77
1840,Michael Dowse,['tm814644'],1,5.3,5.9,5.3,5.9,0.0,0.53
1841,Conor Allyn,['tm458326'],1,6.75,5.300000000000001,6.75,5.300000000000001,0.0,0.68
1842,Julien Abraham,['tm449594'],1,6.65,4.8,6.65,4.8,0.0,0.66
1843,Mikhail Lokshin,['tm454824'],1,7.5,5.6000000000000005,7.5,5.6000000000000005,0.0,0.75
1844,Elle-Máijá Tailfeathers,['tm453994'],1,7.1,4.4,7.1,4.4,0.0,0.71
1845,Kathleen Hepburn,['tm453994'],1,7.1,4.4,7.1,4.4,0.0,0.71
1846,Sujoy Ghosh,['tm458328'],1,7.6,6.2,7.6,6.2,0.0,0.76
1847,Anissa Bonnefont,['tm838869'],1,6.65,4.8,6.65,4.8,0.0,0.66
1848,Simon Lupton,['tm470836'],1,7.65,4.8,7.65,4.8,0.0,0.77
1849,Christopher Bird,['tm470836'],1,7.65,4.8,7.65,4.8,0.0,0.77
1850,Ashwin Saravanan,['tm495609'],1,6.65,5.2,6.65,5.2,0.0,0.66
1851,Sion Sono,['tm833638'],1,6.4,5.300000000000001,6.4,5.300000000000001,0.0,0.64
1852,Isabel Coixet,['tm453903'],1,7.0,5.5,7.0,5.5,0.0,0.7
1853,Keoni Waxman,['tm461829'],1,5.1,5.5,5.1,5.5,0.0,0.51
1854,Mark Steven Johnson,['tm868777'],1,6.05,6.0,6.05,6.0,0.0,0.6
1855,Laurent Lafitte,['tm819054'],1,5.85,4.8,5.85,4.8,0.0,0.58
1856,Michael Duggan,['tm915043'],1,5.65,5.6000000000000005,5.65,5.6000000000000005,0.0,0.57
1857,Ken Cunningham,['tm827304'],1,6.4,4.4,6.4,4.4,0.0,0.64
1858,Andrew Duncan,['tm827304'],1,6.4,4.4,6.4,4.4,0.0,0.64
1859,Sibusiso Khuzwayo,['tm917846'],1,6.65,4.699999999999999,6.65,4.699999999999999,0.0,0.66
1860,Beyoncé,['tm467467'],1,7.85,5.6000000000000005,7.85,5.6000000000000005,0.0,0.78
1861,Matt Eskandari,['tm917974'],1,4.199999999999999,6.2,4.199999999999999,6.2,0.0,0.42
1862,Kranthi Madhav,['tm848443'],1,5.5,4.699999999999999,5.5,4.699999999999999,0.0,0.55
1863,Brian Skiba,['tm917822'],1,4.65,5.699999999999999,4.65,5.699999999999999,0.0,0.47
1864,Gaspar Antillo,['tm889018'],1,6.7,5.5,6.7,5.5,0.0,0.67
1865,Reinhard Klooss,['tm846166'],1,4.800000000000001,6.0,4.800000000000001,6.0,0.0,0.48
1866,Spike Jonze,['tm819107'],1,7.45,5.2,7.45,5.2,0.0,0.75
1867,Francis Whately,['tm847629'],1,7.5,4.5,7.5,4.5,0.0,0.75
1868,Hallvard Bræin,['tm375446'],1,5.25,5.4,5.25,5.4,0.0,0.52
1869,Chris Bolan,['tm881859'],1,7.6,5.5,7.6,5.5,0.0,0.76
1870,Jan Belcl,['tm986700'],1,5.85,5.6000000000000005,5.85,5.6000000000000005,0.0,0.58
1871,Sydney Sibilia,['tm674099'],1,7.05,6.1,7.05,6.1,0.0,0.7
1872,Miranda de Pencier,['tm434830'],1,7.5,4.8,7.5,4.8,0.0,0.75
1873,Semi Chellas,['tm475162'],1,5.4,4.8,5.4,4.8,0.0,0.54
1874,Thomas Sieben,"['tm814734', 'tm1087932']",2,9.55,11.8,4.775,5.9,1.7243743076436346,0.48
1875,Laura Terruso,['tm916997'],1,6.9,6.0,6.9,6.0,0.0,0.69
1876,Phillip Michael Youmans,['tm465408'],1,5.65,4.2,5.65,4.2,0.0,0.57
1877,Chung Mong-Hong,"['tm826473', 'tm1098514']",2,14.2,10.0,7.1,5.0,1.7243743076436346,0.71
1878,Rachel Talalay,['tm932595'],1,5.800000000000001,6.0,5.800000000000001,6.0,0.0,0.58
1879,Patricia Font,['tm454156'],1,6.25,5.0,6.25,5.0,0.0,0.62
1880,Shaun Paul Piccinino,"['tm889679', 'tm889629', 'tm960414', 'tm954543', 'tm1111595']",5,29.25,25.6,5.85,5.12,4.672211657076773,0.58
1881,Marina Seresesky,['tm502151'],1,5.5,4.8,5.5,4.8,0.0,0.55
1882,Nathan Wiley,['tm927286'],1,7.199999999999999,4.8,7.199999999999999,4.8,0.0,0.72
1883,Sujeeth,['tm319139'],1,5.55,5.8,5.55,5.8,0.0,0.56
1884,Kevin Johnson,['tm461159'],1,6.25,5.5,6.25,5.5,0.0,0.62
1885,Cosmo Segurson,['tm305433'],1,6.7,5.4,6.7,5.4,0.0,0.67
1886,Joe Murray,['tm305433'],1,6.7,5.4,6.7,5.4,0.0,0.67
1887,Neri Parenti,['tm980097'],1,3.05,4.5,3.05,4.5,0.0,0.3
1888,Ángeles Reiné,['tm485801'],1,4.8,4.8,4.8,4.8,0.0,0.48
1889,Matthew Michael Carnahan,['tm978401'],1,6.550000000000001,5.2,6.550000000000001,5.2,0.0,0.66
1890,Lankyboy,['tm836662'],1,6.35,5.2,6.35,5.2,0.0,0.64
1891,Kelly Duane de la Vega,['tm457856'],1,7.050000000000001,4.8,7.050000000000001,4.8,0.0,0.7
1892,Fab 5 Freddy,['tm464435'],1,7.0,4.4,7.0,4.4,0.0,0.7
1893,Teddy Chan,"['tm816992', 'tm1165179']",2,13.35,8.7,6.675000000000001,4.35,1.7243743076436346,0.67
1894,Chakri Toleti,['tm451502'],1,3.4000000000000004,4.2,3.4000000000000004,4.2,0.0,0.34
1895,Amy Segal,['tm884369'],1,8.75,4.5,8.75,4.5,0.0,0.88
1896,Michael Civille,['tm454096'],1,4.949999999999999,5.4,4.949999999999999,5.4,0.0,0.49
1897,Gregory Jacobs,['tm850454'],1,6.65,4.6000000000000005,6.65,4.6000000000000005,0.0,0.66
1898,Douglas Attal,['tm814150'],1,6.0,6.5,6.0,6.5,0.0,0.6
1899,David Galán Galindo,['tm864480'],1,6.1,5.5,6.1,5.5,0.0,0.61
1900,Tomer Eshed,['tm518467'],1,6.449999999999999,5.2,6.449999999999999,5.2,0.0,0.64
1901,Trivikram Srinivas,['tm844250'],1,7.05,5.9,7.05,5.9,0.0,0.7
1902,Kanishk Varma,['tm948100'],1,4.95,3.6,4.95,3.6,0.0,0.5
1903,Cindy Chupack,['tm571805'],1,6.15,5.699999999999999,6.15,5.699999999999999,0.0,0.62
1904,Caroline Suh,['tm931330'],1,7.85,5.6000000000000005,7.85,5.6000000000000005,0.0,0.78
1905,Mahmoud Kamel,['tm981863'],1,3.4000000000000004,3.6,3.4000000000000004,3.6,0.0,0.34
1906,Pailin Wedel,['tm932201'],1,7.8,4.6000000000000005,7.8,4.6000000000000005,0.0,0.78
1907,Stephanie Turner,['tm1081074'],1,6.75,4.2,6.75,4.2,0.0,0.68
1908,Michael Govier,['tm898169'],1,7.449999999999999,5.2,7.449999999999999,5.2,0.0,0.74
1909,Will McCormack,['tm898169'],1,7.449999999999999,5.2,7.449999999999999,5.2,0.0,0.74
1910,Elissa Down,['tm894619'],1,7.0,6.0,7.0,6.0,0.0,0.7
1911,Olivier Abbou,['tm897170'],1,5.699999999999999,5.300000000000001,5.699999999999999,5.300000000000001,0.0,0.57
1912,Bruno Garotti,"['tm884581', 'tm452440', 'tm992279', 'tm954297']",4,24.4,20.5,6.1000000000000005,5.125,3.8968290113739616,0.61
1913,Pablo Agüero,['tm898262'],1,6.6,5.4,6.6,5.4,0.0,0.66
1914,Luis Javier Henaine,['tm462611'],1,6.35,5.2,6.35,5.2,0.0,0.64
1915,Jeferson De,['tm844513'],1,7.4,4.2,7.4,4.2,0.0,0.74
1916,Alice Filippi,['tm854876'],1,6.55,5.300000000000001,6.55,5.300000000000001,0.0,0.66
1917,Carles Torras,['tm890660'],1,5.9,5.8,5.9,5.8,0.0,0.59
1918,Ladislas Chollat,['tm421560'],1,6.2,4.8,6.2,4.8,0.0,0.62
1919,Francisco Macri,['tm857397'],1,7.050000000000001,4.8,7.050000000000001,4.8,0.0,0.7
1920,Wagner de Assis,['tm472766'],1,6.4,5.0,6.4,5.0,0.0,0.64
1921,Sitisiri Mongkolsiri,['tm462660'],1,6.35,5.2,6.35,5.2,0.0,0.64
1922,Ulrike Kofler,['tm946604'],1,5.95,4.8,5.95,4.8,0.0,0.6
1923,Jang Jae-hyun,['tm453098'],1,6.4,5.4,6.4,5.4,0.0,0.64
1924,Adrian Bol,['tm886283'],1,5.3,5.300000000000001,5.3,5.300000000000001,0.0,0.53
1925,Sujata Day,['tm920096'],1,3.25,3.5,3.25,3.5,0.0,0.32
1926,Linda Mendoza,"['tm475501', 'tm812781', 'tm845117', 'tm1219787']",4,25.75,17.700000000000003,6.4375,4.425000000000001,3.8968290113739616,0.64
1927,Joe Robert Cole,['tm880059'],1,6.050000000000001,5.2,6.050000000000001,5.2,0.0,0.61
1928,Steve Bencich,['tm933639'],1,6.199999999999999,4.6000000000000005,6.199999999999999,4.6000000000000005,0.0,0.62
1929,Reginald Hudlin,['tm675171'],1,7.1,4.5,7.1,4.5,0.0,0.71
1930,Ron Oliver,['tm455410'],1,5.75,4.6000000000000005,5.75,4.6000000000000005,0.0,0.58
1931,Greg Pritikin,['tm450673'],1,5.5,5.5,5.5,5.5,0.0,0.55
1932,Jason Orley,"['tm855827', 'tm1207094']",2,11.95,9.3,5.975,4.65,1.7243743076436346,0.6
1933,Pascal Amanfo,['tm1108868'],1,3.4000000000000004,2.8000000000000003,3.4000000000000004,2.8000000000000003,0.0,0.34
1934,Farah Nabulsi,['tm857921'],1,6.8,4.699999999999999,6.8,4.699999999999999,0.0,0.68
1935,Daniel Sánchez Arévalo,['tm494531'],1,7.25,5.2,7.25,5.2,0.0,0.73
1936,Freddie Waters,['tm912400'],1,6.35,4.5,6.35,4.5,0.0,0.64
1937,Grant Singer,['tm944331'],1,7.3,5.1,7.3,5.1,0.0,0.73
1938,Gil Baroni,['tm823302'],1,6.8,4.2,6.8,4.2,0.0,0.68
1939,Grand Corps Malade,['tm496648'],1,6.75,5.2,6.75,5.2,0.0,0.68
1940,Mehdi Idir,"['tm496648', 'tm1106551']",2,11.9,8.600000000000001,5.95,4.300000000000001,1.7243743076436346,0.6
1941,Emir Kusturica,['tm430106'],1,7.3,4.8,7.3,4.8,0.0,0.73
1942,Matías Gueilburt,"['tm454861', 'tm943808']",2,14.5,7.4,7.25,3.7,1.7243743076436346,0.73
1943,Renato De Maria,['tm450698'],1,6.2,5.6000000000000005,6.2,5.6000000000000005,0.0,0.62
1944,Niccolò Celaia,['tm895839'],1,5.85,5.300000000000001,5.85,5.300000000000001,0.0,0.58
1945,Antonio Usbergo,['tm895839'],1,5.85,5.300000000000001,5.85,5.300000000000001,0.0,0.58
1946,Kate Miles Melville,['tm474548'],1,5.85,5.2,5.85,5.2,0.0,0.58
1947,Deepa Mehta,['tm946718'],1,6.2,4.0,6.2,4.0,0.0,0.62
1948,César Rodrigues,"['tm832903', 'tm890013']",2,11.05,10.8,5.525,5.4,1.7243743076436346,0.55
1949,Xavier Durringer,['tm450832'],1,4.9,5.2,4.9,5.2,0.0,0.49
1950,Karthik Subbaraj,"['tm450462', 'tm856634']",2,13.3,11.4,6.65,5.699999999999999,1.7243743076436346,0.66
1951,Estevan Oriol,['tm882887'],1,7.15,5.0,7.15,5.0,0.0,0.72
1952,Yuki Tanada,['tm847678'],1,5.5,4.8,5.5,4.8,0.0,0.55
1953,James Tovell,['tm945168'],1,7.300000000000001,5.6000000000000005,7.300000000000001,5.6000000000000005,0.0,0.73
1954,Tatsushi Ōmori,['tm889200'],1,6.7,5.2,6.7,5.2,0.0,0.67
1955,Jeremiah Jones,['tm466954'],1,3.35,5.5,3.35,5.5,0.0,0.34
1956,Lester Hsi,['tm857805'],1,6.4,5.699999999999999,6.4,5.699999999999999,0.0,0.64
1957,Denis Do,['tm413558'],1,6.9,4.4,6.9,4.4,0.0,0.69
1958,Koji Morimoto,['tm827168'],1,6.199999999999999,4.8,6.199999999999999,4.8,0.0,0.62
1959,Michael Arias,['tm827168'],1,6.199999999999999,4.8,6.199999999999999,4.8,0.0,0.62
1960,Junpei Mizusaki,['tm827168'],1,6.199999999999999,4.8,6.199999999999999,4.8,0.0,0.62
1961,Masaru Matsumoto,['tm827168'],1,6.199999999999999,4.8,6.199999999999999,4.8,0.0,0.62
1962,Monika Mitchell,"['tm679284', 'tm1141594']",2,10.5,13.2,5.25,6.6,1.7243743076436346,0.52
1963,Chia-Lin Chu,['tm972010'],1,4.55,4.4,4.55,4.4,0.0,0.46
1964,Leslie Woodhead,['tm483420'],1,7.0,4.0,7.0,4.0,0.0,0.7
1965,Alex Burunova,['tm821164'],1,4.15,4.699999999999999,4.15,4.699999999999999,0.0,0.42
1966,Domenico Emanuele de Feudis,['tm932609'],1,5.1,5.9,5.1,5.9,0.0,0.51
1967,Louise Alston,['tm447755'],1,5.949999999999999,4.699999999999999,5.949999999999999,4.699999999999999,0.0,0.6
1968,Rachel Lears,['tm448767'],1,7.300000000000001,5.699999999999999,7.300000000000001,5.699999999999999,0.0,0.73
1969,Robby Grewal,['tm462277'],1,6.55,5.2,6.55,5.2,0.0,0.66
1970,Daniel Arasanz,['tm814894'],1,6.75,4.1,6.75,4.1,0.0,0.68
1971,Lucas Santa Ana,['tm843276'],1,7.2,4.8,7.2,4.8,0.0,0.72
1972,Carlos Sorín,['tm949267'],1,7.0,4.6000000000000005,7.0,4.6000000000000005,0.0,0.7
