name,movie acted,num_of_movie,sum_score,sum_popularity,avg_score,avg_popularity,ClusterLabel
Zhang Chong,['tm475430'],1,6.75,0.56,6.75,0.56,2
Wisit Sasanatieng,['tm1125844'],1,5.699999999999999,0.64,5.699999999999999,0.64,0
Alex Van Wagner,['tm1130995'],1,6.2,0.48,6.2,0.48,0
Cheng Wei-Hao,['tm980657'],1,6.9,0.5,6.9,0.5,2
Tadashi Aizawa,['tm1201453'],1,7.050000000000001,0.3,7.050000000000001,0.3,2
Fred Wolf,['tm993790'],1,3.5,0.45,3.5,0.45,0
Julia von Heinz,['tm919869'],1,5.85,0.51,5.85,0.51,0
Santhosh Viswanath,['tm1022912'],1,6.5,0.46,6.5,0.46,2
Oleg Trofim,['tm454879'],1,6.5,0.7,6.5,0.7,2
Valerie Bisscheroux,['tm421437'],1,6.0,0.49,6.0,0.49,0
Neeraj Ghaywan,['tm1025318'],1,6.75,0.53,6.75,0.53,2
Raj Mehta,['tm1025318'],1,6.75,0.53,6.75,0.53,2
Kayoze Irani,['tm1025318'],1,6.75,0.53,6.75,0.53,2
Roy Chow Hin-Yeung,['tm1022893'],1,5.550000000000001,0.62,5.550000000000001,0.62,0
Scott Pleydell-Pearce,['tm1080406'],1,6.35,0.54,6.35,0.54,2
Dani de la Orden,['tm985550'],1,6.9,0.59,6.9,0.59,2
Ingvild Søderlind,['tm1178876'],1,4.75,0.54,4.75,0.54,0
Lloyd Stanton,['tm1115800'],1,6.05,0.44,6.05,0.44,0
Paul Toogood,['tm1115800'],1,6.05,0.44,6.05,0.44,0
Chris Rock,['tm988736'],1,7.05,0.36,7.05,0.36,2
Kishore Tirumala,['tm859256'],1,7.449999999999999,0.5,7.449999999999999,0.5,2
Martin Prakkat,['tm1024062'],1,7.9,0.5,7.9,0.5,2
Michihito Fujii,"['tm1198504', 'tm926580']",2,13.8,0.99,6.9,0.495,2
Kenji Kamiyama,['tm1198504'],1,6.7,0.5,6.7,0.5,2
Shinji Aramaki,['tm1198504'],1,6.7,0.5,6.7,0.5,2
Brinda,['tm1143258'],1,6.45,0.5,6.45,0.5,2
Michael Harte,['tm1077013'],1,6.25,0.5,6.25,0.5,0
Barbara Wiltshire,['tm1082359'],1,6.35,0.41,6.35,0.41,2
Elizabeth Mirzaei,['tm1040688'],1,7.050000000000001,0.48,7.050000000000001,0.48,2
Gulistan Mirzaei,['tm1040688'],1,7.050000000000001,0.48,7.050000000000001,0.48,2
Michèle Ohayon,['tm985712'],1,6.1,0.48,6.1,0.48,0
Christine Luby,['tm1027712'],1,5.75,0.53,5.75,0.53,0
Pietro Loprieno,['tm1162608'],1,5.199999999999999,0.56,5.199999999999999,0.56,0
Alain Darborg,['tm979182'],1,5.7,0.66,5.7,0.66,0
Miguel Alexandre,['tm1070032'],1,5.6,0.6,5.6,0.6,0
Emre Kabakuşak,['tm1152224'],1,6.050000000000001,0.6,6.050000000000001,0.6,0
Riccardo Melchiades,['tm1217689'],1,6.8,0.3,6.8,0.3,2
Can Ulkay,['tm990983'],1,7.399999999999999,0.61,7.399999999999999,0.61,2
Patricia Tourancheau,['tm1094069'],1,6.300000000000001,0.49,6.300000000000001,0.49,2
Mona Achache,['tm1094069'],1,6.300000000000001,0.49,6.300000000000001,0.49,2
Steven K. Tsuchida,['tm1037704'],1,6.5,0.61,6.5,0.61,2
Jonathon Link,['tm902870'],1,7.55,0.36,7.55,0.36,2
Lluís Quílez,['tm948681'],1,6.300000000000001,0.66,6.300000000000001,0.66,2
Takana Shirai,['tm960430'],1,6.05,0.46,6.05,0.46,0
Marta Hermida,['tm1107848'],1,5.449999999999999,0.28,5.449999999999999,0.28,0
Mario Briongos,['tm997608'],1,7.050000000000001,0.45,7.050000000000001,0.45,2
Li Weiran,['tm950360'],1,6.65,0.55,6.65,0.55,2
Fiona Roan,['tm1107912'],1,6.85,0.44,6.85,0.44,2
Chen-Hao Yin,['tm1001619'],1,7.1,0.46,7.1,0.46,2
Tushar Jalota,['tm1025493'],1,6.550000000000001,0.56,6.550000000000001,0.56,2
Jakub Piątek,['tm983722'],1,5.15,0.54,5.15,0.54,0
Massimiliano Camaiti,['tm886188'],1,6.2,0.54,6.2,0.54,0
Trey Fanjoy,['tm1101878'],1,4.9,0.38,4.9,0.38,0
Swaroop RSJ,['tm1183542'],1,7.0,0.42,7.0,0.42,2
Nicolas Cuche,['tm960145'],1,6.199999999999999,0.64,6.199999999999999,0.64,0
Buchi Babu Sana,['tm810657'],1,6.199999999999999,0.49,6.199999999999999,0.49,0
Daniel Benmayor,['tm876083'],1,6.199999999999999,0.59,6.199999999999999,0.59,0
Florian Gottschick,['tm1102856'],1,5.4,0.5,5.4,0.5,0
Mimi Maynard,['tm462311'],1,6.0,0.53,6.0,0.53,0
Nina Wels,['tm462311'],1,6.0,0.53,6.0,0.53,0
Andrea Deppert,['tm462311'],1,6.0,0.53,6.0,0.53,0
Regina Welker,['tm462311'],1,6.0,0.53,6.0,0.53,0
Fredrick Munk,['tm1030283'],1,5.9,0.55,5.9,0.55,0
Peter Chelsom,['tm1040337'],1,5.300000000000001,0.55,5.300000000000001,0.55,0
Daniel Vernon,['tm1039422'],1,6.449999999999999,0.51,6.449999999999999,0.51,2
Ryan Crego,['tm1006127'],1,6.65,0.51,6.65,0.51,2
Alejandro Hartmann,['tm1196455'],1,6.95,0.52,6.95,0.52,2
Rocco Ricciardulli,['tm990972'],1,5.75,0.52,5.75,0.52,0
Daniel Sandu,['tm1063013'],1,5.75,0.56,5.75,0.56,0
Claudio Norza,"['tm996040', 'tm996010']",2,11.6,1.07,5.8,0.535,0
Chan Kin-long,['tm945283'],1,5.4,0.48,5.4,0.48,0
Steve Yamamoto,['tm1075596'],1,5.75,0.54,5.75,0.54,0
Takashi Shimizu,['tm979688'],1,5.7,0.53,5.7,0.53,0
Leandro Neri,['tm1038096'],1,4.55,0.52,4.55,0.52,0
Cassi Simonds,['tm1031448'],1,6.9,0.6,6.9,0.6,2
Praveen Kandregula,['tm1039168'],1,7.65,0.45,7.65,0.45,2
Prisca Bouchet,['tm1164320'],1,6.8,0.48,6.8,0.48,2
Nick Mayow,['tm1164320'],1,6.8,0.48,6.8,0.48,2
Letizia Lamartire,['tm1017664'],1,6.3,0.55,6.3,0.55,2
Gekidan Hitori,['tm977620'],1,6.949999999999999,0.56,6.949999999999999,0.56,2
Jaime Barbosa,['tm1185568'],1,6.8,0.47,6.8,0.47,2
Jorge Durán,['tm1185568'],1,6.8,0.47,6.8,0.47,2
Rodrigo Guardiola,['tm1110205'],1,5.550000000000001,0.5,5.550000000000001,0.5,0
Daniel Sivan,['tm1119455'],1,6.699999999999999,0.53,6.699999999999999,0.53,2
Mor Loushy,['tm1119455'],1,6.699999999999999,0.53,6.699999999999999,0.53,2
Michael Milano,['tm1137797'],1,6.550000000000001,0.44,6.550000000000001,0.44,2
Mridul,['tm1172947'],1,7.25,0.46,7.25,0.46,2
Jeremy Grant,['tm942277'],1,7.5,0.4,7.5,0.4,2
Alfonso Johnson,['tm1174919'],1,3.1,0.36,3.1,0.36,0
Pedro Antônio,['tm1031499'],1,5.9,0.5,5.9,0.5,0
Maciej Kawulski,['tm1143058'],1,6.35,0.56,6.35,0.56,2
Renata Shoel,['tm1166429'],1,7.2,0.39,7.2,0.39,2
Vitor Brandt,['tm1003376'],1,6.45,0.52,6.45,0.52,2
Katarzyna Klimkiewicz,['tm872496'],1,5.7,0.43,5.7,0.43,0
Ian Derry,['tm1191019'],1,6.550000000000001,0.56,6.550000000000001,0.56,2
Ricky Ko,['tm1027297'],1,6.8,0.45,6.8,0.45,2
Zhao Ji,['tm1000296'],1,7.5,0.48,7.5,0.48,2
Lee Kae-byeok,['tm861018'],1,7.25,0.59,7.25,0.59,2
Agam Darshi,['tm1160484'],1,5.55,0.34,5.55,0.34,0
Ricardo Trogi,['tm1037519'],1,6.5,0.55,6.5,0.55,2
Clare Lewins,['tm1063034'],1,6.8,0.45,6.8,0.45,2
Ariel Winograd,['tm859005'],1,6.5,0.47,6.5,0.47,2
Naseef Yusuf Izuddin,['tm1028026'],1,5.75,0.46,5.75,0.46,0
Mike Lavin,['tm1202960'],1,6.6,0.38,6.6,0.38,2
Vysakh,['tm1173806'],1,7.449999999999999,0.45,7.449999999999999,0.45,2
Jose Javier Reyes,['tm1040832'],1,3.2,0.3,3.2,0.3,0
Helena Bergström,['tm1037687'],1,5.75,0.54,5.75,0.54,0
Cris D'amato,['tm981676'],1,6.15,0.5,6.15,0.5,0
Biodun Stephen,['tm1089593'],1,8.85,0.32,8.85,0.32,2
Ben Simms,"['tm995613', 'tm1104252', 'tm1095880']",3,16.15,1.39,5.383333333333333,0.4633333333333334,0
Nerina de Jager,['tm1150800'],1,6.15,0.4,6.15,0.4,0
Sung Do-joon,['tm989502'],1,7.2,0.47,7.2,0.47,2
Philippe Martinez,['tm1088320'],1,4.6,0.6,4.6,0.6,0
Mick Davis,['tm1088320'],1,4.6,0.6,4.6,0.6,0
Laura Fairrie,['tm1038857'],1,6.8,0.4,6.8,0.4,2
Daria Bukvic,['tm1011188'],1,5.9,0.45,5.9,0.45,0
Sylvie Verheyde,['tm1023388'],1,5.6,0.55,5.6,0.55,0
Piotr Mularuk,['tm1049290'],1,5.5,0.57,5.5,0.57,0
Ashley Eakin,['tm1159301'],1,6.4,0.57,6.4,0.57,2
Young-cheol Joe,['tm1207715'],1,6.8,0.68,6.8,0.68,2
Srinath Rajendran,['tm1030241'],1,6.6,0.54,6.6,0.54,2
Sharan Koppisetty,['tm1073555'],1,7.45,0.44,7.45,0.44,2
Ale McHaddo,['tm1116525'],1,5.75,0.5,5.75,0.5,0
Ahishor Solomon,['tm1019865'],1,6.0,0.47,6.0,0.47,0
Akram Farid,['tm1041329'],1,6.35,0.38,6.35,0.38,2
Álvaro Fernández Armero,['tm1013111'],1,6.0,0.52,6.0,0.52,0
Siva,['tm1027639'],1,5.55,0.53,5.55,0.53,0
Umesh Bist,['tm869475'],1,7.0,0.53,7.0,0.53,2
Shantrelle P. Lewis,['tm1040733'],1,8.25,0.34,8.25,0.34,2
David Benullo,['tm1080114'],1,5.35,0.44,5.35,0.44,0
James Redford,['tm983730'],1,8.0,0.4,8.0,0.4,2
Delhi Prasad Deenadayal,['tm1067260'],1,6.15,0.44,6.15,0.44,0
Crystal Moselle,['tm1082515'],1,6.5,0.49,6.5,0.49,2
Nishanth Kalidindi,['tm1142245'],1,7.6,0.42,7.6,0.42,2
Vivek Soni,['tm1109843'],1,6.15,0.54,6.15,0.54,0
Shady El-Hamus,['tm1092075'],1,5.75,0.51,5.75,0.51,0
Yoshihiro Mori,['tm1092309'],1,6.35,0.48,6.35,0.48,2
S. P. Jananathan,['tm886193'],1,4.2,0.42,4.2,0.42,0
Felix De Valdivia,['tm1124066'],1,5.95,0.36,5.95,0.36,0
Renée Godfrey,['tm1171107'],1,7.05,0.53,7.05,0.53,2
Paween Purijitpanya,['tm1038364'],1,5.8,0.56,5.8,0.56,0
Ajay Bhupathi,['tm1022280'],1,6.199999999999999,0.45,6.199999999999999,0.45,0
David Barnard,['tm1180743'],1,6.4,0.44,6.4,0.44,2
Sherif Arafa,"['tm998238', 'tm1120212']",2,11.0,0.93,5.5,0.4649999999999999,0
Wan Chi-Man,['tm1064988'],1,7.050000000000001,0.44,7.050000000000001,0.44,2
Nick Robinson,['tm1119172'],1,7.449999999999999,0.5,7.449999999999999,0.5,2
Guillaume Nicloux,['tm1118234'],1,6.5,0.46,6.5,0.46,2
Yoshihiro Fukagawa,['tm1119015'],1,7.15,0.56,7.15,0.56,2
Nia Dinata,['tm1106900'],1,4.15,0.44,4.15,0.44,0
Veronica Andersson,['tm1054462'],1,5.85,0.38,5.85,0.38,0
Maciej Ślesicki,['tm1054462'],1,5.85,0.38,5.85,0.38,0
Mateusz Motyka,['tm1054462'],1,5.85,0.38,5.85,0.38,0
Filip Hillesland,['tm1054462'],1,5.85,0.38,5.85,0.38,0
Ekene Som Mekwunye,['tm1043655'],1,6.65,0.26,6.65,0.26,2
James Bowman,['tm1161223'],1,6.4,0.46,6.4,0.46,2
Mike Hollingsworth,['tm1161223'],1,6.4,0.46,6.4,0.46,2
Jacinth Tan Yi Ting,['tm1107850'],1,4.95,0.41,4.95,0.41,0
Michał Rogalski,['tm1111616'],1,5.65,0.53,5.65,0.53,0
Saket Chaudhary,['tm1091284'],1,6.0,0.46,6.0,0.46,0
Daniel Markowicz,['tm1068632'],1,5.65,0.56,5.65,0.56,0
Steve Rolston,['tm1032950'],1,8.2,0.48,8.2,0.48,2
Dandhy Laksono,['tm1033369'],1,7.75,0.26,7.75,0.26,2
Rahung Nasution,['tm1033369'],1,7.75,0.26,7.75,0.26,2
Ginanti Rona Tembang Asri,['tm1114350'],1,5.85,0.28,5.85,0.28,0
Kaashvie Nair,['tm1036797'],1,5.75,0.52,5.75,0.52,0
delsar,['tm1027177'],1,5.6,0.36,5.6,0.36,0
Tone Grøttjord-Glenne,['tm1033635'],1,6.449999999999999,0.41,6.449999999999999,0.41,2
Rahul Sankrityan,['tm1115392'],1,7.5,0.55,7.5,0.55,2
Manuele Mandolesi,['tm1076198'],1,7.5,0.45,7.5,0.45,2
Manuel Alcalá,['tm1064193'],1,7.05,0.38,7.05,0.38,2
Tim Stuby,['tm1120636'],1,4.8,0.32,4.8,0.32,0
Jim Miller,['tm1120636'],1,4.8,0.32,4.8,0.32,0
Saahil Chhabria,['tm1150727'],1,7.35,0.48,7.35,0.48,2
Raúl Martínez,['tm1111559'],1,6.0,0.5,6.0,0.5,0
David A. Vargas,['tm1102410'],1,6.4,0.44,6.4,0.44,2
Muzi Mthembu,['tm1015884'],1,5.5,0.31,5.5,0.31,0
Hayato Takahashi,['tm1146635'],1,7.25,0.26,7.25,0.26,2
Veronica Velasco,"['tm1121098', 'tm1091956']",2,10.8,0.64,5.4,0.32,0
Manal Khaled,['tm1023438'],1,6.45,0.24,6.45,0.24,2
Seralf Flares,['tm1119331'],1,6.55,0.32,6.55,0.32,2
Brice VDH,['tm1120766'],1,7.05,0.43,7.05,0.43,2
Sébastien Rensonnet,['tm1120766'],1,7.05,0.43,7.05,0.43,2
R. Rathindran Prasad,['tm1091823'],1,6.35,0.45,6.35,0.45,2
Noviandra Santosa,['tm988801'],1,6.65,0.41,6.65,0.41,2
Yuichiro Saeki,['tm1160938'],1,6.199999999999999,0.41,6.199999999999999,0.41,0
Hibiki Yoshizaki,['tm1160938'],1,6.199999999999999,0.41,6.199999999999999,0.41,0
Nobutaka Yoda,['tm1160938'],1,6.199999999999999,0.41,6.199999999999999,0.41,0
Waboku,['tm1160938'],1,6.199999999999999,0.41,6.199999999999999,0.41,0
Karthik Swaminathan,['tm1109080'],1,4.35,0.46,4.35,0.46,0
Stanley D'Costa,['tm1004011'],1,3.1,0.39,3.1,0.39,0
Hebru Brantley,['tm1159298'],1,5.15,0.6,5.15,0.6,0
John Leo D. Garcia,['tm1131895'],1,7.05,0.4,7.05,0.4,2
Yemi Amodu,['tm1098060'],1,6.300000000000001,0.22,6.300000000000001,0.22,2
Hadrah Daeng Ratu,['tm1018592'],1,6.3,0.5,6.3,0.5,2
Lucky Kuswandi,['tm863829'],1,7.05,0.42,7.05,0.42,2
Abosi Ogba,['tm1068720'],1,5.35,0.31,5.35,0.31,0
Akay Mason,['tm1068720'],1,5.35,0.31,5.35,0.31,0
Umut Evirgen,['tm1106888'],1,3.1,0.38,3.1,0.38,0
Kürşad  Bayhan,['tm1108171'],1,8.05,0.43,8.05,0.43,2
Pascal Atuma,['tm1045018'],1,6.25,0.28,6.25,0.28,0
Renuka Shahane,['tm987730'],1,6.6,0.5,6.6,0.5,2
Tyler Greco,['tm1094060'],1,7.4,0.48,7.4,0.48,2
Jui-Chih Chiang,['tm986017'],1,5.4,0.38,5.4,0.38,0
Subhash Kapoor,['tm988613'],1,5.75,0.45,5.75,0.45,0
Seko Shamte,['tm1080697'],1,7.3,0.34,7.3,0.34,2
Myriam Fares,['tm1046969'],1,3.2,0.34,3.2,0.34,0
Durul Taylan,['tm982470'],1,6.1,0.56,6.1,0.56,0
Yağmur Taylan,['tm982470'],1,6.1,0.56,6.1,0.56,0
João Fonseca,['tm1201341'],1,5.05,0.29,5.05,0.29,0
Gray Hofmeyr,['tm1110212'],1,4.55,0.44,4.55,0.44,0
Ziggy Hofmeyr,['tm1110212'],1,4.55,0.44,4.55,0.44,0
Han Jung-chul,['tm1183575'],1,4.85,0.28,4.85,0.28,0
Park Soo-jeong,['tm1183575'],1,4.85,0.28,4.85,0.28,0
José Julián Gaviria,['tm1082795'],1,6.15,0.42,6.15,0.42,0
Yedinson Flórez,['tm1082795'],1,6.15,0.42,6.15,0.42,0
Iban del Campo,['tm1037800'],1,5.35,0.38,5.35,0.38,0
Rizki Balki,['tm918777'],1,6.1,0.39,6.1,0.39,0
Sarah Noah,['tm1020293'],1,6.0,0.36,6.0,0.36,0
Nithin Renji Panicker,['tm1110241'],1,5.199999999999999,0.44,5.199999999999999,0.44,0
Abdulaziz Alshlahei,['tm993616'],1,7.15,0.42,7.15,0.42,2
Kim Dong-gyu,['tm831387'],1,5.6,0.45,5.6,0.45,0
Bagus Bramanti,['tm878575'],1,7.15,0.34,7.15,0.34,2
Charles Gozali,['tm878575'],1,7.15,0.34,7.15,0.34,2
Uga Carlini,['tm1099969'],1,6.65,0.45,6.65,0.45,2
Monty Tiwa,['tm846586'],1,6.75,0.38,6.75,0.38,2
Taranveer Singh,['tm996479'],1,4.85,0.4,4.85,0.4,0
Alessandra de Rossi,['tm959213'],1,5.7,0.39,5.7,0.39,0
Easy Ferrer,['tm1040816'],1,6.0,0.29,6.0,0.29,0
Thabang Moleya,['tm1053409'],1,5.75,0.42,5.75,0.42,0
Joe Penney,['tm1216735'],1,6.8,0.44,6.8,0.44,2
Mohamed Bakir,['tm1097142'],1,5.15,0.38,5.15,0.38,0
Julian Gaviria,['tm1059008'],1,5.05,0.42,5.05,0.42,0
